Year,OBS_STATUS,UNIT_MULT,BASE_PER,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2012,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,24,CON_USD,2025-05-19T00:00:00,2023,23.71323
2013,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,24,CON_USD,2025-05-19T00:00:00,2023,20.75487
2014,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,24,CON_USD,2025-05-19T00:00:00,2023,4.809706
2015,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,24,CON_USD,2025-05-19T00:00:00,2023,8.051401
2016,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,24,CON_USD,2025-05-19T00:00:00,2023,1.405951
2017,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,24,CON_USD,2025-05-19T00:00:00,2023,178.01046300000002
2018,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,24,CON_USD,2025-05-19T00:00:00,2023,100.081969
2019,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,24,CON_USD,2025-05-19T00:00:00,2023,1.778169
2020,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,24,CON_USD,2025-05-19T00:00:00,2023,1.544632
2021,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,24,CON_USD,2025-05-19T00:00:00,2023,4.522825
2022,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,24,CON_USD,2025-05-19T00:00:00,2023,1.515294
2023,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,24,CON_USD,2025-05-19T00:00:00,2023,33.608356
